,Gene_0,Gene_1,Gene_2,Gene_3,Gene_4,Gene_5,Gene_6,Gene_7,Gene_8,Gene_9,Gene_10,Gene_11,Gene_12,Gene_13,Gene_14,Gene_15,Gene_16,Gene_17,Gene_18,Gene_19
895,66.0,15.0,22.0,17.0,32.0,17.0,15.0,16.0,19.0,31.0,30.0,19.0,20.0,21.0,22.0,6.0,14.0,11.0,22.0,23.0
896,70.0,17.0,22.0,19.0,27.0,19.0,17.0,17.0,19.0,35.0,26.0,15.0,20.0,21.0,20.0,8.0,16.0,14.0,21.0,21.0
897,68.0,17.0,23.0,18.0,24.0,19.0,17.0,20.0,19.0,32.0,26.0,15.0,18.0,25.0,24.0,7.0,13.0,16.0,20.0,23.0
898,72.0,17.0,21.0,22.0,23.0,23.0,17.0,21.0,19.0,31.0,27.0,17.0,18.0,24.0,22.0,6.0,11.0,16.0,19.0,20.0
899,68.0,17.0,19.0,24.0,23.0,18.0,17.0,18.0,23.0,29.0,28.0,19.0,17.0,27.0,19.0,6.0,13.0,16.0,18.0,20.0
900,67.0,17.0,20.0,24.0,22.0,18.0,16.0,22.0,20.0,26.0,24.0,17.0,20.0,27.0,21.0,9.0,15.0,15.0,18.0,19.0
901,66.0,18.0,21.0,24.0,22.0,19.0,16.0,20.0,18.0,27.0,23.0,16.0,23.0,26.0,23.0,10.0,17.0,17.0,21.0,14.0
902,68.0,15.0,19.0,24.0,22.0,19.0,16.0,21.0,22.0,25.0,23.0,18.0,18.0,26.0,27.0,12.0,18.0,19.0,20.0,15.0
903,66.0,15.0,20.0,28.0,26.0,19.0,15.0,20.0,22.0,25.0,22.0,18.0,18.0,27.0,24.0,15.0,20.0,19.0,17.0,16.0
904,67.0,16.0,21.0,25.0,25.0,19.0,15.0,20.0,18.0,25.0,23.0,17.0,17.0,24.0,22.0,17.0,21.0,17.0,17.0,17.0
905,65.0,16.0,24.0,24.0,28.0,19.0,17.0,20.0,18.0,27.0,21.0,18.0,19.0,23.0,21.0,15.0,17.0,17.0,17.0,12.0
906,67.0,17.0,25.0,24.0,30.0,21.0,16.0,22.0,18.0,25.0,20.0,18.0,17.0,24.0,20.0,17.0,17.0,18.0,17.0,12.0
907,65.0,18.0,25.0,21.0,26.0,21.0,11.0,23.0,20.0,25.0,19.0,18.0,17.0,24.0,18.0,19.0,20.0,19.0,19.0,13.0
908,64.0,20.0,22.0,21.0,25.0,18.0,16.0,21.0,16.0,25.0,19.0,17.0,20.0,18.0,18.0,19.0,18.0,19.0,20.0,13.0
