,Gene_0,Gene_1,Gene_2,Gene_3,Gene_4,Gene_5,Gene_6,Gene_7,Gene_8,Gene_9,Gene_10,Gene_11,Gene_12,Gene_13,Gene_14,Gene_15,Gene_16,Gene_17,Gene_18,Gene_19
928,0.0,0.0,9.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,16.0,0.0,1.0,70.0,1.0,20.0,0.0,0.0,0.0,124.0
929,0.0,0.0,11.0,1.0,2.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,1.0,82.0,1.0,15.0,0.0,0.0,0.0,126.0
930,0.0,0.0,12.0,1.0,16.0,0.0,15.0,0.0,0.0,0.0,11.0,0.0,1.0,94.0,1.0,15.0,0.0,0.0,0.0,133.0
931,0.0,0.0,17.0,4.0,12.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,1.0,122.0,1.0,12.0,0.0,0.0,0.0,134.0
932,0.0,0.0,17.0,4.0,10.0,0.0,18.0,0.0,0.0,0.0,16.0,0.0,1.0,149.0,0.0,17.0,0.0,0.0,0.0,129.0
933,0.0,0.0,24.0,4.0,21.0,0.0,22.0,0.0,0.0,0.0,23.0,0.0,1.0,178.0,1.0,16.0,0.0,0.0,0.0,128.0
934,0.0,0.0,32.0,3.0,19.0,0.0,21.0,0.0,0.0,0.0,22.0,0.0,1.0,222.0,1.0,15.0,0.0,0.0,0.0,136.0
935,0.0,0.0,36.0,3.0,16.0,0.0,26.0,0.0,0.0,0.0,28.0,0.0,1.0,246.0,1.0,16.0,0.0,0.0,0.0,136.0
936,0.0,2.0,39.0,2.0,14.0,0.0,29.0,0.0,0.0,0.0,33.0,0.0,1.0,278.0,1.0,17.0,0.0,0.0,0.0,133.0
937,0.0,2.0,33.0,2.0,13.0,0.0,30.0,0.0,0.0,0.0,31.0,0.0,1.0,307.0,1.0,13.0,0.0,0.0,0.0,130.0
938,0.0,2.0,36.0,2.0,12.0,0.0,29.0,0.0,0.0,0.0,28.0,0.0,1.0,341.0,1.0,12.0,0.0,0.0,0.0,128.0
939,0.0,1.0,43.0,1.0,11.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,1.0,363.0,1.0,11.0,0.0,0.0,0.0,124.0
940,0.0,3.0,49.0,0.0,9.0,0.0,29.0,0.0,0.0,0.0,31.0,0.0,1.0,368.0,1.0,18.0,0.0,0.0,0.0,129.0
